,ENTREZID,SYMBOL,TAIR
19815,823962,NA,AT3G48070
19816,823963,NA,AT3G48080
19817,823964,ATEDS1,AT3G48090
19818,823964,EDS1,AT3G48090
19819,823965,ARR5,AT3G48100
19820,823965,ATRR2,AT3G48100
19821,823965,IBC6,AT3G48100
19822,823965,RR5,AT3G48100
19823,823966,EDD,AT3G48110
19824,823966,EDD1,AT3G48110
19825,823967,NA,AT3G48120
19826,6240744,NA,AT3G48131
19827,823969,NA,AT3G48140
19828,823970,APC8,AT3G48150
19829,823970,CDC23,AT3G48150
19830,823971,DEL1,AT3G48160
19831,823971,E2FE,AT3G48160
19832,823971,E2L3,AT3G48160
19833,823972,ALDH10A9,AT3G48170
19834,823972,BADH,AT3G48170
19835,823973,NA,AT3G48180
19836,823974,NA,AT3G48185
19837,823975,ATATM,AT3G48190
19838,823975,ATM,AT3G48190
19839,823975,PIG1,AT3G48190
19840,823976,NA,AT3G48195
19841,823977,NA,AT3G48200
19842,5008074,NA,AT3G48205
19843,5008075,NA,AT3G48208
19844,5008076,NA,AT3G48209
19845,823978,NA,AT3G48210
19846,823979,NA,AT3G48220
19847,823980,NA,AT3G48230
19848,3769681,LCR48,AT3G48231
19849,823982,NA,AT3G48240
19850,823983,BIR6,AT3G48250
19851,823984,WNK3,AT3G48260
19852,823985,CYP71A26,AT3G48270
19853,823986,CYP71A25,AT3G48280
19854,823987,CYP71A24,AT3G48290
19855,6240797,NA,AT3G48298
19856,823988,CYP71A23,AT3G48300
19857,823989,CYP71A22,AT3G48310
19858,823990,CYP71A21,AT3G48320
19859,823991,ATPIMT1,AT3G48330
19860,823991,PIMT1,AT3G48330
19861,823992,CEP2,AT3G48340
19862,6241307,NA,AT3G48344
19863,6240468,NA,AT3G48346
19864,823993,CEP3,AT3G48350
19865,823994,ATBT2,AT3G48360
19866,823994,BT2,AT3G48360
19867,823996,NA,AT3G48380
19868,823997,NA,AT3G48390
19869,823998,NA,AT3G48400
19870,823999,NA,AT3G48410
19871,824000,NA,AT3G48420
19872,824001,NA,AT3G48425
19873,824002,JMJ12,AT3G48430
19874,824002,REF6,AT3G48430
19875,824003,NA,AT3G48440
19876,824004,NA,AT3G48450
19877,824005,NA,AT3G48460
19878,824006,EMB2423,AT3G48470
19879,824007,NA,AT3G48480
19880,824008,NA,AT3G48490
19881,824009,PDE312,AT3G48500
19882,824009,PTAC10,AT3G48500
19883,824009,TAC10,AT3G48500
19884,824010,NA,AT3G48510
19885,824011,CYP94B3,AT3G48520
19886,824012,KING1,AT3G48530
19887,824013,NA,AT3G48540
19888,824014,NA,AT3G48550
19889,824015,AHAS,AT3G48560
19890,824015,ALS,AT3G48560
19891,824015,CSR1,AT3G48560
19892,824015,IMR1,AT3G48560
19893,824015,TZP5,AT3G48560
19894,824017,NA,AT3G48570
19895,824018,XTH11,AT3G48580
19896,824019,ATHAP5A,AT3G48590
19897,824019,HAP5A,AT3G48590
19898,824019,NF-YC1,AT3G48590
19899,824020,NA,AT3G48600
19900,824021,NPC6,AT3G48610
19901,824022,NA,AT3G48620
19902,824023,NA,AT3G48630
19903,824024,NA,AT3G48640
19904,824026,NA,AT3G48660
19905,824027,IDN2,AT3G48670
19906,824027,RDM12,AT3G48670
19907,824028,NA,AT3G48675
19908,824029,AtCAL2,AT3G48680
19909,824029,GAMMA,AT3G48680
19910,824030,ATCXE12,AT3G48690
19911,824030,CXE12,AT3G48690
19912,824031,ATCXE13,AT3G48700
19913,824031,CXE13,AT3G48700
19914,824032,NA,AT3G48710
19915,824033,DCF,AT3G48720
19916,824034,GSA2,AT3G48730
19917,824035,AtSWEET11,AT3G48740
19918,824035,SWEET11,AT3G48740
19919,824036,CDC2,AT3G48750
19920,824036,CDC2A,AT3G48750
19921,824036,CDC2AAT,AT3G48750
19922,824036,CDK2,AT3G48750
19923,824036,CDKA1,AT3G48750
19924,824036,CDKA;1,AT3G48750
19925,824037,NA,AT3G48760
19926,824038,NA,AT3G48770
19927,824039,ATSPT1,AT3G48780
19928,824039,SPT1,AT3G48780
19929,824040,NA,AT3G48790
19930,824041,NA,AT3G48800
19931,824042,NA,AT3G48810
19932,824043,NA,AT3G48820
19933,824044,NA,AT3G48830
19934,824045,NA,AT3G48840
19935,824046,MPT2,AT3G48850
19936,824046,PHT3;2,AT3G48850
19937,824047,SCD2,AT3G48860
19938,824048,ATCLPC,AT3G48870
19939,824048,ATHSP93-III,AT3G48870
19940,824048,ClpC2,AT3G48870
19941,824048,HSP93-III,AT3G48870
19942,824049,NA,AT3G48880
19943,824050,ATMAPR3,AT3G48890
19944,824050,ATMP2,AT3G48890
19945,824050,MAPR3,AT3G48890
19946,824050,MSBP2,AT3G48890
19947,824051,NA,AT3G48900
19948,824053,AtMYB45,AT3G48920
19949,824053,MYB45,AT3G48920
19950,824054,EMB1080,AT3G48930
19951,824055,NA,AT3G48940
19952,824056,NA,AT3G48950
19953,824057,NA,AT3G48960
19954,824058,NA,AT3G48970
19955,824059,NA,AT3G48980
19956,824060,AAE3,AT3G48990
19957,824061,NA,AT3G49000
19958,824062,ATBBC1,AT3G49010
19959,824062,BBC1,AT3G49010
19960,824062,RSU2,AT3G49010
19961,824063,NA,AT3G49020
19962,824064,NA,AT3G49030
19963,28719391,NA,AT3G49040
19964,824066,NA,AT3G49050
19965,824067,NA,AT3G49055
19966,824068,NA,AT3G49060
19967,824069,NA,AT3G49070
19968,824070,NA,AT3G49080
19969,824071,NA,AT3G49100
19970,824072,ATPCA,AT3G49110
19971,824072,ATPRX33,AT3G49110
19972,824072,PRX33,AT3G49110
19973,824072,PRXCA,AT3G49110
19974,6240439,NA,AT3G49115
19975,824073,ATPCB,AT3G49120
19976,824073,ATPERX34,AT3G49120
19977,824073,PERX34,AT3G49120
19978,824073,PRX34,AT3G49120
19979,824073,PRXCB,AT3G49120
19980,824074,NA,AT3G49130
19981,824075,NA,AT3G49140
19982,10723034,NA,AT3G49142
19983,824076,NA,AT3G49150
19984,824077,NA,AT3G49160
19985,824078,EMB2261,AT3G49170
19986,824079,RID3,AT3G49180
19987,824080,NA,AT3G49190
19988,824081,NA,AT3G49200
19989,824082,NA,AT3G49210
19990,824083,NA,AT3G49220
19991,824084,NA,AT3G49230
19992,824085,emb1796,AT3G49240
19993,824086,DMS3,AT3G49250
19994,824086,IDN1,AT3G49250
19995,824087,iqd21,AT3G49260
19996,824088,NA,AT3G49270
19997,824090,ABIL2,AT3G49290
19998,824091,NA,AT3G49300
19999,824092,NA,AT3G49305
20000,2745954,NA,AT3G49307
20001,824093,NA,AT3G49310
20002,824094,NA,AT3G49320
20003,824095,NA,AT3G49330
20004,824096,NA,AT3G49340
20005,824097,NA,AT3G49350
20006,824098,PGL2,AT3G49360
20007,824099,NA,AT3G49370
20008,824100,iqd15,AT3G49380
20009,824101,CID10,AT3G49390
20010,824102,NA,AT3G49400
20011,824103,NA,AT3G49410
20012,824104,NA,AT3G49420
20013,824105,At-SR34a,AT3G49430
20014,824105,SR34a,AT3G49430
20015,824105,SRp34a,AT3G49430
20016,824106,NA,AT3G49440
20017,824107,NA,AT3G49450
20018,824108,NA,AT3G49460
20019,824109,NACA2,AT3G49470
20020,824110,NA,AT3G49480
20021,824111,NA,AT3G49490
20022,824112,RDR6,AT3G49500
20023,824112,SDE1,AT3G49500
20024,824112,SGS2,AT3G49500
20025,824113,NA,AT3G49510
20026,824114,NA,AT3G49520
20027,824115,ANAC062,AT3G49530
20028,824115,NAC062,AT3G49530
20029,824115,NTL6,AT3G49530
20030,824116,NA,AT3G49540
20031,824117,NA,AT3G49550
20032,6240735,NA,AT3G49551
20033,824118,NA,AT3G49560
20034,824119,LSU3,AT3G49570
20035,824120,LSU1,AT3G49580
20036,824121,ATG13,AT3G49590
20037,824122,ATUBP26,AT3G49600
20038,824122,SUP32,AT3G49600
20039,824122,UBP26,AT3G49600
20040,6241216,NA,AT3G49601
20041,824123,NA,AT3G49610
20042,824124,DIN11,AT3G49620
20043,824125,NA,AT3G49630
20044,824126,NA,AT3G49640
20045,6241114,NA,AT3G49645
20046,824127,NA,AT3G49650
20047,824128,AtWDR5a,AT3G49660
20048,824128,WDR5a,AT3G49660
20049,824129,BAM2,AT3G49670
20050,824130,ATBCAT-3,AT3G49680
20051,824130,BCAT3,AT3G49680
20052,824131,ATMYB84,AT3G49690
20053,824131,MYB84,AT3G49690
20054,824131,RAX3,AT3G49690
20055,824132,ACS9,AT3G49700
20056,824132,AtACS9,AT3G49700
20057,824132,ETO3,AT3G49700
20058,824133,NA,AT3G49710
20059,824134,NA,AT3G49720
20060,7922380,NA,AT3G49725
20061,28719394,NA,AT3G49730
20062,824136,NA,AT3G49740
20063,6241485,NA,AT3G49744
20064,824137,AtRLP44,AT3G49750
20065,824137,RLP44,AT3G49750
20066,824138,AtbZIP5,AT3G49760
20067,824138,bZIP5,AT3G49760
20068,824139,NA,AT3G49770
20069,824140,ATPSK3,AT3G49780
20070,824140,ATPSK4,AT3G49780
20071,824140,PSK4,AT3G49780
20072,824141,NA,AT3G49790
20073,6241028,NA,AT3G49796
20074,824142,NA,AT3G49800
20075,824143,NA,AT3G49810
20076,824144,NA,AT3G49820
20077,824145,NA,AT3G49830
20078,824146,NA,AT3G49840
20079,6240705,WIH3,AT3G49845
20080,824147,ATTRB3,AT3G49850
20081,824147,TBP2,AT3G49850
20082,824147,TRB3,AT3G49850
20083,824148,ARLA1B,AT3G49860
